"","entity_name","entity_type","num_appearances","org_type","CBO"
"45424","section_memorandum","ORG",1,NA,NA
"45425","section_v_3","ORG",1,NA,NA
"45426","section_v_based","ORG",1,NA,NA
"45427","see_appendix","ORG",1,NA,NA
"45428","see_cal","ORG",1,NA,NA
"45429","senior_environmental","ORG",1,NA,NA
"45430","senior_technical_manager","ORG",1,NA,NA
"45431","service_stations","ORG",1,NA,NA
"45432","sff","ORG",1,NA,NA
"45433","shd_aed","ORG",1,NA,NA
"45434","shaw_environmental","ORG",1,NA,NA
"45435","shell_chemical_et_al","ORG",1,NA,NA
"45436","shell_oil_co","ORG",2,NA,NA
"45437","shorenstein_realty_services","ORG",1,NA,NA
"45438","short_holds","ORG",1,NA,NA
"45439","sierra_club_et_al","ORG",1,NA,NA
"45440","signal_hill","GPE",1,NA,NA
"45441","signature","ORG",1,NA,NA
"45442","site_characterization_for_remedial_investigation","ORG",1,NA,NA
"45443","situ_inc","ORG",1,NA,NA
"45444","slx","ORG",1,NA,NA
"45445","soil_gas_investigation","ORG",1,NA,NA
"45446","soil_sediment","ORG",1,NA,NA
"45447","soluble_threshold_limit_concentrations_and_total_threshold_limit_concentrations","ORG",1,NA,NA
"45448","south_mills","GPE",1,NA,NA
"45449","southwest","ORG",1,NA,NA
"45450","spatial_data_standards_for_facilities_infrastructure_and_environment","ORG",1,NA,NA
"45451","spreckels","GPE",1,NA,NA
"45452","stage_1_water_conservation","ORG",1,NA,NA
"45453","stage_4_water_rationing","ORG",1,NA,NA
"45454","stage_6_water_rationing","ORG",1,NA,NA
"45455","stakeholder_communication_and_engagement_plans","ORG",1,NA,NA
"45456","standard_solutions","ORG",1,NA,NA
"45457","state_pollutant_discharge_elimination_system","ORG",1,NA,NA
"45458","state_regulator","ORG",1,NA,NA
"45459","state_route_68","ORG",1,NA,NA
"45460","state_standards","ORG",1,NA,NA
"45461","strategic_groundwater_consulting_support","ORG",1,NA,NA
"45462","structural_design","ORG",1,NA,NA
"45463","structural_setting","ORG",1,NA,NA
"45464","student_intern","ORG",1,NA,NA
"45465","subbasin_implementation_committees","ORG",1,NA,NA
"45466","subbasin_planning_committee_meeting","ORG",1,NA,NA
"45467","sullivan","GPE",1,NA,NA
"45468","sullivan_international","ORG",1,NA,NA
"45469","sunoco","ORG",1,NA,NA
"45470","supe","ORG",1,NA,NA
"45471","tba_benzene_contamination","ORG",1,NA,NA
"45472","tds_cl_measurement_pairs","ORG",1,NA,NA
"45473","test2_measurable_objectiventerey","ORG",1,NA,NA
"45474","measurable_objectiventerey_county_of_america","ORG",1,NA,NA
"45475","trph","ORG",1,NA,NA
"45476","ts212_gac","ORG",1,NA,NA
"45477","ts212_inf_sample_port_location","ORG",1,NA,NA
"45478","ts212_inj","ORG",1,NA,NA
"45479","table_es3","ORG",1,NA,NA
"45480","tahoe_baikal_institute","ORG",1,NA,NA
"45481","tank_pipeline_pump","ORG",1,NA,NA
"45482","target_minimum_density_numbers","ORG",1,NA,NA
"45483","taro_park","GPE",1,NA,NA
"45484","tertiary_plant_operations","ORG",1,NA,NA
"45485","texas_superior_court","ORG",1,NA,NA
"45486","automated_data_review_data_review","ORG",2,NA,NA
"45487","board_of_directors_andor_board","ORG",1,NA,NA
"45488","california_code_of","ORG",1,NA,NA
"45489","california_water_service_urban_water_management_plan","ORG",1,NA,NA
"45490","city_of_dinuba","GPE",1,NA,NA
"45491","city_of_king","GPE",1,NA,NA
"45492","collar_detect_command","ORG",2,NA,NA
"45493","corral_de_tierra_area_water_budget_zone","ORG",1,NA,NA
"45494","degree_of_hydraulic_connection","ORG",1,NA,NA
"45495","environmental_impact","ORG",1,NA,NA
"45496","fort_ord_reuse_authority_board_resolution_no","ORG",1,NA,NA
"45497","floodplain_deposits","ORG",2,NA,NA
"45498","fort_ord_base_reuse_plan","ORG",1,NA,NA
"45499","fort_ord_storm_water_master_plan","ORG",1,NA,NA
"45500","greater_monterey_county_integrated_regional_water_managementp","ORG",1,NA,NA
"45501","hydrologic_working_group","ORG",1,NA,NA
"45502","integrated_groundwater_sustainability_plan_alliance_implementation_committee","ORG",1,NA,NA
"45503","linear_calibration_range","ORG",1,NA,NA
"45504","lower_limit_of_quantitation","ORG",1,NA,NA
"45505","monterey_subbasin_groundwater_sustainability_agency","ORG",1,NA,NA
"45506","monterey_subbasin_groundwater_model","ORG",1,NA,NA
"45507","monterey_subbasin_monitoring_network","ORG",1,NA,NA
"45508","nelac_institute","ORG",1,NA,NA
"45509","office_of_environmental_health_hazard","ORG",1,NA,NA
"45510","operations_and_maintenance_manual","ORG",1,NA,NA
"45511","public_worksm_project","ORG",2,NA,NA
"45512","paso_robles_groundwater_basin_computer_model","ORG",1,NA,NA
"45513","prohibition_and_consultation_zones","ORG",1,NA,NA
"45514","recycled_water_feasibility_study","ORG",1,NA,NA
"45515","reliz_fault","ORG",1,NA,NA
"45516","santa_barbara_urban_hydrograph_method_5","ORG",1,NA,NA
"45517","seaside_watermaster_board","ORG",1,NA,NA
"45518","subbasin_implementation_committees_and_integrated_implementation_committee","ORG",1,NA,NA
"45519","sustainable_pumping_allowance","ORG",1,NA,NA
"45520","united_states_army","GPE",2,NA,NA
"45521","this_state_of_the_basin_report","GPE",1,NA,NA
"45522","thosewhocannotrememberthepast","ORG",1,NA,NA
"45523","thrifty_service_stations_throughout","ORG",1,NA,NA
"45524","tier_3_supplementary_pumping_charge","ORG",1,NA,NA
"45525","tierra_area","GPE",1,NA,NA
"45526","title_22_engineering_report","ORG",1,NA,NA
"45527","tmd_tus_piper_diagram","ORG",1,NA,NA
"45528","toluene_d8","ORG",1,NA,NA
"45529","torch_alignment_solution","ORG",1,NA,NA
"45530","toro_park","GPE",1,NA,NA
"45531","toro_units","ORG",1,NA,NA
"45532","toro_water","ORG",1,NA,NA
"45533","tp_11911s3","ORG",1,NA,NA
"45534","track_efforts","ORG",1,NA,NA
"45535","trichloroethane","ORG",1,NA,NA
"45536","tybrin_corporation","ORG",1,NA,NA
"45537","tyvek","ORG",1,NA,NA
"45538","ucl","ORG",1,NA,NA
"45539","umwp","ORG",1,NA,NA
"45540","army_united_states_army_united_states_army_united_states_army_united_states_army_corps_of_engineers_albuquerque","GPE",1,NA,NA
"45541","army_united_states_army_united_states_army_united_states_army_united_states_army_corps_of_engineers_sampling_pointd","ORG",1,NA,NA
"45542","army_united_states_army_united_states_army_united_states_army_united_states_army_corps_of_engineers_shaw_environmental","ORG",1,NA,NA
"45543","army_united_states_army_united_states_army_united_states_army_united_states_army_corps_of_engineers_status_reports","ORG",1,NA,NA
"45544","united_states_united_states_department_of_agriculture_forest_service_region_5_classification_and_assessment_with_landsat_of_visible_ecological_groupings_ccr_california_code_of_regulations_irrigation_management_information_system_irrigation_management_information_system","ORG",1,NA,NA
"45545","us_administrative_recordmy_corps_of_engineers","ORG",1,NA,NA
"45546","army_base_realignment_and_closure_fort_ord_office","ORG",1,NA,NA
"45547","us_army_camp","ORG",1,NA,NA
"45548","us_department_of_defence","ORG",1,NA,NA
"45549","united_states_united_states_fish_and_wildlife_services_biological_opinions","ORG",1,NA,NA
"45550","uvost","ORG",1,NA,NA
"45551","uwb","ORG",1,NA,NA
"45552","underlying_unit_exchange","ORG",1,NA,NA
"45553","understanding_environmental_contamination_in_real_estate","ORG",1,NA,NA
"45554","unified_export_strategy","ORG",1,NA,NA
"45555","uniform_federal_policy_quality","ORG",1,NA,NA
"45556","university_of_california_habitat_reserve_managers","ORG",1,NA,NA
"45557","university_of_wisconsin","ORG",1,NA,NA
"45558","unocal_natural_resource_damage_assessment","ORG",1,NA,NA
"45559","unocal_et_al","ORG",1,NA,NA
"45560","unpreserved","ORG",1,NA,NA
"45561","unpreserved_voa_vials","ORG",1,NA,NA
"45562","upper_corral","ORG",2,NA,NA
"45563","upper_subbasins","ORG",1,NA,NA
"45564","upper_valley_groundwater_sustainability_plan","ORG",1,NA,NA
"45565","upper_and_lower_180","ORG",1,NA,NA
"45566","used_flow_path_unused","ORG",1,NA,NA
"45567","uses_urban","ORG",1,NA,NA
"45568","utilizing_palmer","ORG",1,NA,NA
"45569","vf","ORG",1,NA,NA
"45570","volatile_organic_compound_soil","ORG",1,NA,NA
"45571","volatile_organic_compound_data","ORG",1,NA,NA
"45572","volatile_organic_compound_vials","ORG",1,NA,NA
"45573","vp","ORG",1,NA,NA
"45574","vshfli","ORG",1,NA,NA
"45575","vslghuvvqdnhvwlfnvsrlvrqrdn","ORG",1,NA,NA
"45576","valle_del_sol_properties_llc","ORG",1,NA,NA
"45577","vegetations_areas","ORG",1,NA,NA
"45578","vertical_geometry","ORG",1,NA,NA
"45579","vertical_hydraulic_groundwater_gradients","ORG",1,NA,NA
"45580","vulcan_chemical_et_al","ORG",1,NA,NA
"45581","water_budget_zone_information","ORG",1,NA,NA
"45582","wers","ORG",1,NA,NA
"45583","wy85","ORG",1,NA,NA
"45584","washington_dc","GPE",1,NA,NA
"45585","washington_university","ORG",1,NA,NA
"45586","waste_containers","ORG",1,NA,NA
"45587","waste_management","ORG",1,NA,NA
"45588","waste_and_equipment_decontamination_wastewater","ORG",1,NA,NA
"45589","water_budget_model_litigation_support","ORG",1,NA,NA
"45590","water_pollution_prevention_services","ORG",1,NA,NA
"45591","water_system","ORG",1,NA,NA
"45592","watermaster_database_3","ORG",1,NA,NA
"45593","watermaster_monitoring_and_management_program","ORG",1,NA,NA
"45594","watermaster_technical_advisory_committee","ORG",1,NA,NA
"45595","watermaster_technical_committee","ORG",1,NA,NA
"45596","watson_creeks","GPE",1,NA,NA
"45597","website_communication_marina_coast_water_district_groundwater_sustainability_agency","ORG",1,NA,NA
"45598","well_completion_report_map","ORG",1,NA,NA
"45599","wells_county","GPE",1,NA,NA
"45600","wells_marina_coast_water_district29","ORG",1,NA,NA
"45601","wells_and_groundwater_resources_city_of_dinuba","ORG",1,NA,NA
"45602","west_virginia","GPE",1,NA,NA
"45603","westbay_system","ORG",1,NA,NA
"45604","western_geophysical_company","ORG",1,NA,NA
"45605","wet_chemistry","ORG",1,NA,NA
"45606","wet_chemistry_chromatography","ORG",1,NA,NA
"45607","white_house","ORG",1,NA,NA
"45608","whole","ORG",1,NA,NA
"45609","willow_riparian_forest","ORG",1,NA,NA
"45610","win_situ_software","ORG",1,NA,NA
"45611","without_board_of","ORG",1,NA,NA
"45612","wood_project_chemist","ORG",2,NA,NA
"45613","wood_project_managers","ORG",1,NA,NA
"45614","wood_quality_control_reports","ORG",1,NA,NA
"45615","work_plans","ORG",1,NA,NA
"45616","worked","ORG",1,NA,NA
"45617","world_oil","ORG",1,NA,NA
"45618","wroclaw_poland","ORG",1,NA,NA
"45619","ysi_sonde","ORG",1,NA,NA
"45620","yale_university","ORG",1,NA,NA
"45621","yemen","GPE",1,NA,NA
"45622","york_rd_west","GPE",1,NA,NA
"45623","a_assessor","ORG",1,NA,NA
"45624","a_check","ORG",1,NA,NA
"45625","a_maintenance_facility","ORG",1,NA,NA
"45626","a_project_database","ORG",1,NA,NA
"45627","a_reserve_centerra_facility_investigation","ORG",1,NA,NA
"45628","a_regulatory_water_quality_standard","ORG",1,NA,NA
"45629","a_routine_maintenance_agreement","ORG",1,NA,NA
"45630","a_seawater_intrusion_model","ORG",1,NA,NA
"45631","and_maintenance","ORG",1,NA,NA
"45632","benefits54","ORG",1,NA,NA
"45633","by_acid_mine_drainage","ORG",1,NA,NA
"45634","collection_analysis","ORG",1,NA,NA
"45635","continental_united_states","GPE",1,NA,NA
"45636","eprint_icon","ORG",1,NA,NA
"45637","e_work","ORG",1,NA,NA
"45638","eds","GPE",1,NA,NA
"45639","extractions30","ORG",1,NA,NA
"45640","fluctuations3_cwc","ORG",1,NA,NA
"45641","fue_agency","GPE",1,NA,NA
"45642","horizon2_projects","ORG",1,NA,NA
"45643","httpsdatacnracagovdataset","ORG",1,NA,NA
"45644","httpsprismoregonstateedurecent","ORG",1,NA,NA
"45645","httpssgmawatercagovportalgspassessments29","ORG",1,NA,NA
"45646","httpswwwcomontereycaushomeshowpublisheddocument87229637177055290800000_43","ORG",1,NA,NA
"45647","httpwwwseasidebasinwatermasterorg","ORG",1,NA,NA
"45648","ipfiltration","ORG",1,NA,NA
"45649","i_total","ORG",1,NA,NA
"45650","marmorata_marmorata","ORG",1,NA,NA
"45651","monitoring_network_data","ORG",1,NA,NA
"45652","no_sustainability_criteria","ORG",1,NA,NA
"45653","post_groundwater_sustainability_plan","ORG",1,NA,NA
"45654","propert","ORG",1,NA,NA
"45655","quality86","ORG",1,NA,NA
"45656","rcrscor","ORG",1,NA,NA
"45657","reviewed12","ORG",1,NA,NA
"45658","scenarios38","ORG",1,NA,NA
"45659","shall","ORG",1,NA,NA
"45660","ss4","ORG",1,NA,NA
"45661","tele_s","ORG",1,NA,NA
"45662","180400_subbasin","ORG",1,NA,NA
"45663","abbreviations","ORG",1,NA,NA
"45664","administrative_record_bw2327e1","ORG",1,NA,NA
"45665","ahtna_project_chemist","ORG",1,NA,NA
"45666","ahtna_site_wood_field_task","ORG",1,NA,NA
"45667","air_force_s","ORG",1,NA,NA
"45668","annexation_assembly_and_evaluation_report","ORG",1,NA,NA
"45669","appraisal_institute","ORG",1,NA,NA
"45670","army_base_realignment_and_closure","ORG",1,NA,NA
"45671","army_installation_geospatial_information_services_metadata_standard","ORG",1,NA,NA
"45672","army_for_installations","ORG",1,NA,NA
"45673","army_s","ORG",1,NA,NA
"45674","base_realignment_and_closure_cleanup_team","ORG",1,NA,NA
"45675","base_realignment_and_closure_environmental_coordinator","ORG",1,NA,NA
"45676","base_realignment_and_closure_fort_ord_data_integration_system","ORG",1,NA,NA
"45677","base_closure_and_realignment_act","ORG",1,NA,NA
"45678","base_realignment_and_closure_act","ORG",1,NA,NA
"45679","basin_management_action_plan","ORG",1,NA,NA
"45680","best_available_science","ORG",1,NA,NA
"45681","biological_opinion_s","ORG",1,NA,NA
"45682","blue_geophysics","ORG",1,NA,NA
"45683","blue_ribbon_panel","ORG",1,NA,NA
"45684","brown_caldwell_report","ORG",1,NA,NA
"45685","brown_caldwell_s","ORG",1,NA,NA
"45686","building_258_source_area_remediation","ORG",1,NA,NA
"45687","cdt_management_area","ORG",1,NA,NA
"45688","calibrate_instrument","ORG",1,NA,NA
"45689","california_code_regulations","ORG",1,NA,NA
"45690","california_division_of_drinking_water_and_the_county_of_monterey","ORG",1,NA,NA
"45691","california_emergency_services_act","ORG",1,NA,NA
"45692","california_green","ORG",1,NA,NA
"45693","california_maximum_contaminant_limit","ORG",1,NA,NA
"45694","statewide_groundwater_elevation_monitoring_statewide_groundwater_elevation_monitoring_program","ORG",1,NA,NA
"45695","california_utility_service","ORG",1,NA,NA
"45696","central_coast_regional_board","ORG",1,NA,NA
"45697","chair_of_the_board_of_supervisors","ORG",2,NA,NA
"45698","chapter_groundwater_sustainability_plan","ORG",1,NA,NA
"45699","cities_of_seaside","ORG",1,NA,NA
"45700","city_of_claremont","GPE",2,NA,NA
"45701","city_of_seaside_s_municipal_water_system","GPE",1,NA,NA
"45702","committee_on_analytical_reagents","ORG",1,NA,NA
"45703","comprehensive_certificate_of_analysis","ORG",1,NA,NA
"45704","conservation_corps","ORG",1,NA,NA
"45705","cooper_nashua_road","ORG",1,NA,NA
"45706","corporate_quality_assurance_program","ORG",1,NA,NA
"45707","corral_de_tierra_country_club","ORG",1,NA,NA
"45708","corral_de_tierra_golf_course","ORG",1,NA,NA
"45709","corral_de_tierra_planning_area","ORG",1,NA,NA
"45710","cost_of_remediation","ORG",1,NA,NA
"45711","county_department_of_environmenal_health","ORG",1,NA,NA
"45712","court_s_decision","ORG",1,NA,NA
"45713","cretaceous","GPE",1,NA,NA
"45714","department_of_water_resources_climate","ORG",1,NA,NA
"45715","department_of_water_resources_climate_change_guidance37","ORG",1,NA,NA
"45716","david_jacks_corporation","ORG",1,NA,NA
"45717","deep_aquifer_investigation","ORG",1,NA,NA
"45718","deep_aquifer_roundtable","ORG",1,NA,NA
"45719","deep_aquifer_well_moratorium","ORG",1,NA,NA
"45720","defense_base_realignment_and_closure_act","ORG",1,NA,NA
"45721","denver_federal_center","ORG",1,NA,NA
"45722","department_of_defense_quality_systems","ORG",1,NA,NA
"45723","department_of_parks_and_recreation_s_state_historic_preservation_officer","ORG",1,NA,NA
"45724","disposal_and_reuse_of_fort_ord","ORG",1,NA,NA
"45725","district_ordinances","ORG",1,NA,NA
"45726","dune_aquifer","ORG",1,NA,NA
"45727","dune_sand","ORG",1,NA,NA
"45728","dune_subbasin","ORG",1,NA,NA
"45729","east_side_shallow_and_deep_aquifers","ORG",1,NA,NA
"45730","east_side_and_pressure_areas","ORG",1,NA,NA
"45731","eastside_sustainable_management_criteria_s","ORG",1,NA,NA
"45732","eastside_subbain","ORG",1,NA,NA
"45733","eastside_volume_1_appendices","ORG",1,NA,NA
"45734","effectiveness_of_site_investigation_and_remediation_activities_to","ORG",1,NA,NA
"45735","el_toro_creek_canyon","ORG",1,NA,NA
"45736","el_toro_primary_arsenic","ORG",1,NA,NA
"45737","el_toro_primary_tierra","ORG",1,NA,NA
"45738","el_toro_study","ORG",1,NA,NA
"45739","environmental_process","ORG",1,NA,NA
"45740","environmental_services_cooperative_agreement","ORG",1,NA,NA
"45741","equipment_blank","ORG",1,NA,NA
"45742","executive_officer","ORG",1,NA,NA
"45743","expanded_water_conservation_and_standby_rationing_plan_through_stage","ORG",1,NA,NA
"45744","fort_ord_reuse_authority_board_of_directors","ORG",1,NA,NA
"45745","farm_package","ORG",1,NA,NA
"45746","federal_geographic_data_committee_content_standard","ORG",1,NA,NA
"45747","fill_site_7","ORG",1,NA,NA
"45748","final_engineering_report","ORG",1,NA,NA
"45749","fort_ord_base_realignment_and_closure_office","ORG",1,NA,NA
"45750","fort_ord_conceptual_site","ORG",1,NA,NA
"45751","fort_ord_habitat_management_plan","ORG",1,NA,NA
"45752","groundwater_sustainability_agency_project_manager","ORG",1,NA,NA
"45753","general_permit_to_discharge","ORG",1,NA,NA
"45754","guo_langevin","ORG",1,NA,NA
"45755","historical_swi_maps","ORG",1,NA,NA
"45756","hydrogeological_working_group","ORG",1,NA,NA
"45757","interpretation_of_data","ORG",1,NA,NA
"45758","initial_calibration","ORG",1,NA,NA
"45759","institute_of_geography","ORG",1,NA,NA
"45760","instrument_repair_and","ORG",1,NA,NA
"45761","integration_meeting","ORG",1,NA,NA
"45762","la_times","ORG",1,NA,NA
"45763","laguna_seca_anticline","ORG",1,NA,NA
"45764","land_use_advisory_committees","ORG",1,NA,NA
"45765","landfill_operation_and_maintenance","ORG",1,NA,NA
"45766","las_palmas_wastewater_treatment_plant","ORG",1,NA,NA
"45767","legislature_s","ORG",1,NA,NA
"45768","lower_180foot","ORG",1,NA,NA
"45769","method_blankgwfm","ORG",1,NA,NA
"45770","marina_coast_water_district_groundwater_sustainability_agency_board","ORG",1,NA,NA
"45771","mcwra_interlake_tunnel_and_spillway_modification","ORG",1,NA,NA
"45772","mcwra_water_transfer_project","ORG",1,NA,NA
"45773","measurable_objectivedflow_farm_package","ORG",1,NA,NA
"45774","matrix_spike_chemstation","ORG",1,NA,NA
"45775","management_areas_and","ORG",1,NA,NA
"45776","marina_county_water_district","ORG",1,NA,NA
"45777","marina_groundwater_sustainability_agency_area","ORG",1,NA,NA
"45778","marina_general_plan","ORG",1,NA,NA
"45779","mitigation_framework","ORG",1,NA,NA
"45780","monitoring_and_management_program","ORG",1,NA,NA
"45781","monterey_county_environmental_health_department","ORG",1,NA,NA
"45782","monterey_county_flood_control_and_water_conservation_district_act","ORG",1,NA,NA
"45783","monterey_county_recycling_projects","ORG",1,NA,NA
"45784","monterey_county_water","ORG",1,NA,NA
"45785","monterey_county_water_recycling_projects","ORG",1,NA,NA
"45786","monterey_county_wuter","ORG",1,NA,NA
"45787","monterey_peninsula_region","ORG",1,NA,NA
"45788","monterey_peninsula_supply_project","ORG",1,NA,NA
"45789","monterey_peninsula_water_management","ORG",1,NA,NA
"45790","monterey_peninsula_water_management_project","ORG",1,NA,NA
"45791","monterey_subbasin_3","ORG",1,NA,NA
"45792","monterey_subbasin_plan","ORG",1,NA,NA
"45793","monterey_subbasin_seaside_subbasin","ORG",1,NA,NA
"45794","monterey_subbasin_subbasin","ORG",1,NA,NA
"45795","monterey_subbasin_technical_and_steering_committees","ORG",1,NA,NA
