"name","num_appearances_sum","num_appearances_mean","num_types","entity_type","AI_TAGGED"
"section_4_sustainable_management_criteria",1,1,1,"Reference",0
"section_515",1,1,1,"Reference",0
"section_531_kern_county_general_plan",1,1,1,"Reference",0
"section_54",1,1,1,"Reference",0
"section_59",1,1,1,"Reference",0
"section_643",1,1,1,"Reference",0
"section_7",1,1,1,"Reference",0
"section_704",1,1,1,"Reference",0
"section_7111_tier_1_projecttier_1_project",1,1,1,"Water_Project",0
"section_75",1,1,1,"Reference",0
"section_7_cosumnes_basin_data_management_system",1,1,1,"Reference",0
"section_7_sustainable_management_criteria_sustainable",1,1,1,"Reference",0
"section_92",1,1,1,"Reference",0
"section_9224_overdraft_conditions",1,1,1,"Reference",0
"section_9311_overdraft_conditions",1,1,1,"Reference",0
"section_95_management_actions",1,1,1,"Reference",0
"section_c4",1,1,1,"Reference",0
"section_d13",1,1,1,"Reference",0
"section_es",1,1,1,"Reference",0
"section_ib",1,1,1,"Reference",0
"section_iia_board_of_directors",1,1,1,"Reference",0
"section_iia_ia1_subbasin_industries",1,1,1,"Reference",0
"section_interconnected_groundwater_and_surface_water",1,1,1,"Reference",0
"section_supply",1,1,1,"Reference",0
"sections_2141",1,1,1,"Reference",1
"sections_7_and_8_of_this_plan",1,1,1,"Technical",0
"sections_f",1,1,1,"Nonsense",1
"secure_inactive",1,1,1,"Nonsense",1
"secures",1,1,1,"Nonsense",1
"sediment",1,1,1,"Natural_Feature",0
"sediment_total_maximum_daily_load",1,1,1,"Legal",1
"see_appendix_c_comments",1,1,1,"Reference",0
"see_response",1,1,1,"Nonsense",1
"see_section",1,1,1,"Reference",0
"see_shasta_indian_nation",1,1,1,"NGO",1
"seeman",1,1,1,"Nonsense",1
"seepage",1,1,1,"Natural_Feature",1
"seepage_management_plan",1,1,1,"Technical",0
"seequent",1,1,1,"Company",1
"seguidas_de_las",1,1,1,"District",0
"selected",1,1,1,"Nonsense",1
"selection_of",1,1,1,"Nonsense",1
"selection_of_key_wells",1,1,1,"Technical",1
"self_report",1,1,1,"Technical",0
"sells_and_altivo",1,1,1,"Basin",1
"semitropic_groundwater_storage_bank",1,1,1,"District",1
"senate_bill",1,1,1,"Legal",0
"senate_bill_1136",1,1,1,"Legal",1
"septic_systems_groundwater_recharge",1,1,1,"Natural_Feature",1
"septic_systems_recharge",1,1,1,"Natural_Feature",1
"sequoia_national_forest_headquarters",1,1,1,"Federal_Gov",1
"sequoia_riverlands_trust",1,1,1,"NGO",1
"sequoiadendron",1,1,1,"Natural_Feature",1
"serafin_calderon",1,1,1,"Person",1
"service_agency",1,1,1,"Group",0
"services",1,1,1,"Nonsense",1
"será_financiada_por_otras_tarifas_o_evaluaciones",1,1,1,"Nonsense",1
"sesj",1,1,1,"Nonsense",1
"set",1,1,1,"Nonsense",1
"setting_5",1,1,1,"Nonsense",1
"setting_v",1,1,1,"Nonsense",1
"setup_and_configuration_of_satellite_images",1,1,1,"Technical",1
"several",1,1,1,"Nonsense",1
"seville",1,1,1,"City",0
"sfr_package",1,1,1,"Technical",1
"sgwp_grant_application",1,1,1,"Technical",1
"shafter_wasco_irrigation_district",1,1,1,"District",0
"shall_account",1,1,1,"Nonsense",1
"shallow",1,1,1,"Nonsense",1
"shallow_aquifer",1,1,1,"Natural_Feature",0
"shane_nash",1,1,1,"Person",1
"shapefiles",1,1,1,"Technical",1
"shared",1,1,1,"Nonsense",1
"shared_costs",1,1,1,"Nonsense",1
"sharing",1,1,1,"Nonsense",1
"sharon",1,1,1,"Person",1
"shasta_dams",1,1,1,"Infrastructure",0
"shasta_division_cross_valley",1,1,1,"Geographic_Unit",0
"shasta_farm_bureau",1,1,1,"NGO",1
"shasta_national_forest_united_states_forest_service",1,1,1,"Federal_Gov",1
"shasta_paper",1,1,1,"Reference",1
"shasta_paper_treatment_lagoons",1,1,1,"Infrastructure",1
"shasta_r",1,1,1,"Natural_Feature",1
"shasta_reservoir",1,1,1,"Infrastructure",0
"shasta_watershed_upper_shasta_river",1,1,1,"Natural_Feature",0
"shaw_conservation_easement",1,1,1,"Legal",1
"shaw_environmental",1,1,1,"Company",1
"shay_creek",1,1,1,"Natural_Feature",0
"sheet_adko",1,1,1,"Nonsense",1
"shell",1,1,1,"Company",1
"shell_chemical_et_al",1,1,1,"Company",1
"shell_oil_co",1,1,1,"Company",1
"shell_oil_company",1,1,1,"Company",1
"shell_ridge",1,1,1,"City",0
"shelton",1,1,1,"Local_Gov",1
"sheriff",1,1,1,"Nonsense",1
"sherry_shaw",1,1,1,"Person",1
"shirlee_zane_county_of",1,1,1,"Person",1
"shn_consulting_engineers",1,1,1,"Company",1
"sholes",1,1,1,"Nonsense",1
"shorelines_source",1,1,1,"Data_System",1
"short_term_consumer_acceptance",1,1,1,"Nonsense",1
"short_term_secondary_drinking_water_maximum_contaminant_level",1,1,1,"Legal",1
"shortfall_before_project_management_action_implementation",1,1,1,"Technical",1
"shown",1,1,1,"Nonsense",1
"shrimp_special",1,1,1,"Nonsense",1
"sidalcea_malviflora_subsp",1,1,1,"District",0
"sierra_1998_export",1,1,1,"Reference",1
"sierra_club_delta_sierra_group",1,1,1,"Group",0
"sierra_club_et_al",1,1,1,"NGO",1
"sierra_county_board_of_equalization",1,1,1,"Local_Gov",1
"sierra_county_community_wildfire_protection_plan",1,1,1,"Technical",0
"sierra_county_flood_control_and_water_conservation_district",1,1,1,"District",0
"sierra_del_oro_water_treatment_plant",1,1,1,"Infrastructure",1
"sierra_madres",1,1,1,"Natural_Feature",1
"sierra_nevada_mountain_range",1,1,1,"Natural_Feature",1
"sierra_nevada_province",1,1,1,"Geographic_Unit",1
"sierra_valley_groundwater",1,1,1,"Basin",1
"sierra_valley_groundwater_basin_act",1,1,1,"Legal",0
"sierra_valley_hydrogeologic_system_model_streamflow_globaldat",1,1,1,"Technical",0
"sierra_valley_rcd",1,1,1,"District",0
"sierra_valley_watershed_land_ownership",1,1,1,"Geographic_Unit",1
"sierraville_ranger_district",1,1,1,"District",0
"sierravilleorg",1,1,1,"Nonsense",1
"signal_hill",1,1,1,"City",0
"significant",1,1,1,"Nonsense",1
"silnificant_clav_lavers",1,1,1,"Nonsense",1
"silty_sandstone",1,1,1,"Natural_Feature",1
"silver_springs",1,1,1,"Natural_Feature",1
"silverado_trail_phase_k_project",1,1,1,"Water_Project",0
"silverwood_lake",1,1,1,"Natural_Feature",0
"simi_valley_basin",1,1,1,"Basin",0
"simons_ranch",1,1,1,"Nonsense",1
"simulates",1,1,1,"Nonsense",1
"simunek",1,1,1,"Person",1
"sin_fines_de_lucro",1,1,1,"NGO",1
"since",1,1,1,"Nonsense",1
"siskiyou_county_realtors_association",1,1,1,"NGO",1
"siskiyou_county_resources_conservation_district",1,1,1,"District",0
"siskiyou_rocket",1,1,1,"Nonsense",1
"siteid",1,1,1,"District",0
"sites_project",1,1,1,"Water_Project",0
"sites_project_authority",1,1,1,"Group",0
"sitka_sedge",1,1,1,"Natural_Feature",1
"sitting_as",1,1,1,"Nonsense",1
"sl0600177511",1,1,1,"Nonsense",1
"sloughhouse_resource_1_representative",1,1,1,"Person",1
"sloughhouse_resource_conservation_district_note",1,1,1,"Reference",1
"sloughs_governance",1,1,1,"Group",1
"sm_mehl",1,1,1,"Person",1
"small_community",1,1,1,"Group",0
"small_water_system_program",1,1,1,"Group",1
"smc4",1,1,1,"Nonsense",1
"smgwa_board_reviews_communications_plan",1,1,1,"Technical",0
"smgwa_treasurer",1,1,1,"Person",1
"smith",1,1,1,"Nonsense",1
"snl",1,1,1,"Nonsense",1
"snmp_monitoring_and_reporting_program",1,1,1,"Technical",0
"snobird",1,1,1,"Nonsense",1
"snodgrass_slough",1,1,1,"Natural_Feature",0
"snow",1,1,1,"Natural_Feature",1
"snyder_et_al_1992",1,1,1,"Reference",1
"social",1,1,1,"Nonsense",1
"social_media_content_social",1,1,1,"Nonsense",1
"social_media_outreach",1,1,1,"Group",1
"social_media_platforms_ebmud",1,1,1,"Nonsense",1
"social_media_pursuant",1,1,1,"Nonsense",1
"sodium",1,1,1,"Nonsense",1
"soi",1,1,1,"Nonsense",1
"soil_agricultural_groundwater_banking_index_rating_group",1,1,1,"Group",0
"soil_gas_investigation",1,1,1,"Technical",1
"soil_infiltration_rates",1,1,1,"Technical",1
"soil_mechanics_and_foundation_engineers_inc",1,1,1,"Company",1
"soil_sustainable_groundwater_managementa",1,1,1,"Nonsense",1
"soil_water_assessment_tool",1,1,1,"Technical",1
"soils_all",1,1,1,"Geographic_Unit",1
"soils_spatial",1,1,1,"Technical",1
"sokr_groundwater_sustainability_plan_stakeholder_workshop",1,1,1,"Group",1
"solano_agricultural_scenario_planning_system_user_guide",1,1,1,"District",0
"solano_board_of_supervisors",1,1,1,"Group",0
"solano_collaborative_mou",1,1,1,"Group",0
"solano_county_agricultural_commissioner_sealer_of_weights_and_measures",1,1,1,"Local_Gov",1
"solano_county_cache_slough_habitat_conservation_plan_cache_slough",1,1,1,"Natural_Feature",0
"solano_county_department_of_resources_management",1,1,1,"Local_Gov",1
"solano_county_environmental_health_division",1,1,1,"Local_Gov",1
"solano_county_superior_court",1,1,1,"Nonsense",1
"solano_county_water_agency_providing_for_water_service",1,1,1,"District",0
"solano_county_water_council",1,1,1,"Group",0
"solano_groundwater_sub_basin",1,1,1,"Basin",0
"solano_groundwater_sustainability_agency_technical_advisory_committee_roster",1,1,1,"Technical",0
"solano_groundwater_sustainability_plan_data_management_system",1,1,1,"Technical",0
"solano_groundwater_sustainability_plan_project_team_outreach",1,1,1,"Group",1
"solano_irrigation_district_deliveries",1,1,1,"District",1
"solano_irrigation_district_drain_distribution",1,1,1,"Infrastructure",1
"solano_pride_center",1,1,1,"District",0
"solano_project_contract",1,1,1,"Legal",0
"solano_project_in",1,1,1,"Water_Project",1
"solano_resource_conservation_districts",1,1,1,"District",0
"solano_snapshot",1,1,1,"Technical",1
"solano_subbasin_for_component",1,1,1,"Basin",1
"solano_subbasin_for_component_7a",1,1,1,"Basin",1
"solano_subbasin_groundwater_sustainability_agency_advisory_group",1,1,1,"Group",0
"solano_subbasin_groundwater_sustainability_agency_formation",1,1,1,"Natural_Feature",0
"solano_subbasin_groundwater_sustainability_agency_staff_advisory_group",1,1,1,"Group",0
"solano_subbasin_groundwater_sustainability_plan_technical_memorandum",1,1,1,"Technical",0
"solano_subbasin_historical_lateral_subsurface_groundwater",1,1,1,"Natural_Feature",1
"solano_subbasin_hydrologic_analysis_periods_per",1,1,1,"Technical",1
"solano_subbasin_monitoring_handout",1,1,1,"Technical",0
"solano_subbasin_project_team",1,1,1,"Group",1
"solano_subbasin_surface_water_system",1,1,1,"Natural_Feature",0
"solano_yolo_subbasin_boundary",1,1,1,"Geographic_Unit",1
"solinst_barologger",1,1,1,"Infrastructure",1
"solinst_leveloggers",1,1,1,"Infrastructure",1
"solito",1,1,1,"Nonsense",1
"solt",1,1,1,"Nonsense",1
"solvang_note",1,1,1,"Nonsense",1
"somers",1,1,1,"Local_Gov",1
"somis_fault_central_las_posas_fault",1,1,1,"Natural_Feature",1
"son0083",1,1,1,"Nonsense",1
"son0167",1,1,1,"Nonsense",1
"son0327",1,1,1,"Nonsense",1
"sonoma_city_hall",1,1,1,"Infrastructure",1
"sonoma_county_springs_specific_plan",1,1,1,"Technical",0
"sonoma_county_veg_map",1,1,1,"Reference",0
"sonoma_cow1ty_water_agency",1,1,1,"Group",0
"sonoma_marin_saving_water_partnership",1,1,1,"Group",1
"sonoma_marin_water_saving_partnership",1,1,1,"Group",1
"sonoma_public_supply",1,1,1,"Group",1
"sonoma_valley_county_sanitation_district_expansion_aquifer_storage",1,1,1,"Water_Project",1
"sonoma_valley_groundwater_sustainability_agency_board_and_advisory_committee",1,1,1,"Group",0
"sonomac",1,1,1,"Nonsense",1
"soquel_aptos_groundwater_flow_model_subsurface_construction",1,1,1,"Technical",0
"soquel_creek_a5b_chloride",1,1,1,"District",0
"soquel_creek_watershed",1,1,1,"Geographic_Unit",1
"sora",1,1,1,"Nonsense",1
"sora_rallus",1,1,1,"Natural_Feature",1
"sosnow",1,1,1,"Nonsense",1
"sources_of_drinking_water_policy",1,1,1,"Legal",0
"south_american_subbasin_working_group",1,1,1,"Group",0
"south_canal",1,1,1,"Infrastructure",1
"south_corning_dome",1,1,1,"Natural_Feature",1
"south_fork_eel_river",1,1,1,"Natural_Feature",0
"south_kings_groundwater_sustainability_agency_board",1,1,1,"Group",0
"south_lahontan",1,1,1,"Basin",1
"south_of_state_highway",1,1,1,"Geographic_Unit",1
"south_san_lorenzo_valley_system",1,1,1,"Natural_Feature",1
"south_santa_ana_critical_riffle",1,1,1,"Natural_Feature",1
"south_sutter_water_district_board_of_directors",1,1,1,"Group",0
"south_talmage",1,1,1,"Geographic_Unit",1
"south_yuba_wd",1,1,1,"District",0
"southeast_area",1,1,1,"Geographic_Unit",0
"southeast_management_area_figure",1,1,1,"Reference",0
"southern_buttonwillow_management_area",1,1,1,"Geographic_Unit",0
"southern_interior_valleys",1,1,1,"Geographic_Unit",0
"southern_san_joaquin_valley_water_quality_coalition_mpep",1,1,1,"Group",1
"southwest",1,1,1,"Geographic_Unit",1
"soviet_union",1,1,1,"Nonsense",1
"spark",1,1,1,"Nonsense",1
"spatial_and_vertical_coverage",1,1,1,"Technical",1
"spatial_data_standards_for_facilities_infrastructure_and_environment",1,1,1,"Technical",0
"spc",1,1,1,"Nonsense",1
"special_counsel",1,1,1,"Group",1
"special_projects",1,1,1,"Water_Project",0
"special_status_wildlife_species_rincon",1,1,1,"Natural_Feature",1
"species",1,1,1,"Nonsense",1
"specific_conductivity",1,1,1,"Technical",1
"specified_municipal_well_field",1,1,1,"Infrastructure",1
"spring_creek_conduit",1,1,1,"Infrastructure",1
"spring_creek_powerplant",1,1,1,"Infrastructure",1
"springhorn",1,1,1,"Nonsense",1
"springs_hydrologic_area",1,1,1,"Geographic_Unit",0
"springs_minor",1,1,1,"Natural_Feature",1
"springville_fault",1,1,1,"Natural_Feature",1
"spruance",1,1,1,"Nonsense",1
"spu",1,1,1,"Local_Gov",1
"spv_advisory_committee",1,1,1,"Group",0
"spwn",1,1,1,"Nonsense",1
"spwn18",1,1,1,"Nonsense",1
"sqcwd_finance_manager",1,1,1,"District",0
"sqcwd_service_areas_iii",1,1,1,"District",0
"srp0714_and_santa_rosa_plain0716",1,1,1,"Basin",1
"srscs",1,1,1,"Nonsense",1
"sscawa_groundwater_management_plan",1,1,1,"Technical",0
"ssjvwqc",1,1,1,"Nonsense",1
"st",1,1,1,"Nonsense",1
"st_helena_star",1,1,1,"Reference",1
"st_johns_river_water_conservation_project",1,1,1,"Water_Project",0
"st_suffi_c",1,1,1,"Nonsense",1
"stachys",1,1,1,"Natural_Feature",1
"staff_advisory_committee",1,1,1,"Group",0
"staff_report",1,1,1,"Technical",0
"stage",1,1,1,"Nonsense",1
"stakeholder",1,1,1,"Nonsense",1
"stakeholder_categories_community",1,1,1,"Group",0
"stakeholder_committee_meeting_agreements_and_guidelines_for_successful_meetings",1,1,1,"District",0
"stakeholder_committee_meetings",1,1,1,"Group",1
"stakeholder_communication_and_engagement",1,1,1,"Group",1
"stakeholder_communication_and_engagement_guidance_document",1,1,1,"District",0
"stakeholder_communication_and_engagement_plan_survey",1,1,1,"Technical",1
"stakeholder_communication_workshop",1,1,1,"Group",1
"stakeholder_group",1,1,1,"Group",0
"stakeholder_identification_and_engagement",1,1,1,"District",0
"stakeholder_incentive_programs",1,1,1,"Group",1
"stakeholder_meetings",1,1,1,"Group",1
"stakeholder_outreach_efforts",1,1,1,"Group",1
"stakeholder_outreach_plan",1,1,1,"Technical",0
"stakeholders_members",1,1,1,"Group",1
"stamos",1,1,1,"Nonsense",1
"standard_criteria",1,1,1,"Legal",1
"standard_method_2540c",1,1,1,"Technical",1
"standard_operating_procedures_for_groundwater_sampling",1,1,1,"Technical",1
"standard_specification_for_chemical_admixtures_for",1,1,1,"Legal",1
"standards_and_rules_and_regulations_for_land_development",1,1,1,"Legal",1
"standing_committee_disputes",1,1,1,"Group",1
"stanislaus_and_tuolumne_rivers_groundwater_basin_association_committee",1,1,1,"Group",0
"stanislaus_and_tuolumne_rivers_groundwater_basin_association_groundwater_sustainability_agency_plan",1,1,1,"Technical",0
"stanislaus_county_community_plans",1,1,1,"Technical",0
"stanislaus_county_costs_and_approachsgem",1,1,1,"Technical",1
"stanislaus_county_general_plan_conservation_open_space_element",1,1,1,"Reference",1
"stanislaus_county_ground_water_sustainability_agencies",1,1,1,"Group",0
"stanislaus_state_stormwater",1,1,1,"District",1
"stanley",1,1,1,"Nonsense",1
"stantec_consulting",1,1,1,"Company",1
"starlite",1,1,1,"Nonsense",1
"state_board_decision_1290",1,1,1,"Legal",1
"state_board_of_equalization",1,1,1,"State_Gov",1
"state_center_community_college_center_district",1,1,1,"District",0
"state_department_of_parks_and_recreation",1,1,1,"State_Gov",1
"state_department_of_transportation",1,1,1,"State_Gov",1
"state_division_of_water_resources",1,1,1,"State_Gov",1
"state_drinking_water_information",1,1,1,"Natural_Feature",0
"state_drinking_water_source_assessment_program",1,1,1,"State_Gov",1
"state_engineer",1,1,1,"State_Gov",1
"state_farmland",1,1,1,"Geographic_Unit",1
"state_general_plan_guidelines",1,1,1,"Legal",0
"state_health_and_safety_code_and_county_ordinance",1,1,1,"Legal",0
"state_law_standards",1,1,1,"Legal",1
"state_legislative_initiatives",1,1,1,"Legal",1
"state_management_system",1,1,1,"Technical",0
"state_marine_reserve",1,1,1,"Legal",1
"state_mining_and_reclamation_act",1,1,1,"Legal",0
"state_model",1,1,1,"Technical",0
"state_model_well_ordinance",1,1,1,"Legal",0
"state_of_california_executive_order",1,1,1,"State_Gov",0
"state_of_california_special_studies_zones",1,1,1,"State_Gov",0
"state_of_california_water_resources",1,1,1,"State_Gov",0
"state_of_department_of_toxic_substances_control",1,1,1,"State_Gov",1
"state_of_department_of_water_resources",1,1,1,"State_Gov",1
"state_of_texas_commission_on_environmental_quality",1,1,1,"State_Gov",1
"state_of_the_basin",1,1,1,"Basin",0
"state_of_this",1,1,1,"Nonsense",1
"state_plan_of_flood_control",1,1,1,"Legal",1
"state_plane_coordinate_system",1,1,1,"Technical",1
"state_reclamation_act",1,1,1,"Legal",0
"state_route_41",1,1,1,"Infrastructure",1
"state_surface_water_ambient_monitoring_program",1,1,1,"Technical",0
"state_university_channel_university",1,1,1,"Nonsense",1
"state_university_sacramento_college_of_continuing_education",1,1,1,"Local_Gov",1
"state_water_boards",1,1,1,"Group",0
"state_water_contractors",1,1,1,"Group",1
"state_water_project_contractor",1,1,1,"Group",1
"state_water_project_delivery_capability_report",1,1,1,"Technical",0
"state_water_project_for_agricultural_irrigation_the_coastal_branch_of",1,1,1,"Water_Project",1
"state_water_project_or",1,1,1,"Water_Project",1
"state_water_project_through",1,1,1,"Infrastructure",1
"state_water_project_to_golden_state_water_company_golden_state_water_company",1,1,1,"Water_Project",1
"state_water_project_water_quality_monitoring",1,1,1,"Technical",0
"state_water_regional_control_board",1,1,1,"Group",0
"state_water_resources_control",1,1,1,"State_Gov",1
"state_water_resources_control_board_2009",1,1,1,"State_Gov",1
"state_water_resources_control_board_application_for_temporary_permit",1,1,1,"Legal",1
"state_water_resources_control_board_division",1,1,1,"State_Gov",1
"state_water_resources_control_board_division_of_drinking_water_supply_permit_water_amendment",1,1,1,"Legal",1
"state_water_resources_control_board_electronic_water_rights_information_system",1,1,1,"Technical",0
"state_water_resources_control_board_geotracker",1,1,1,"Data_System",1
"state_water_resources_control_board_groundwater_ambient_monitoring_and_assessment",1,1,1,"Technical",0
"state_water_resources_control_board_hydrologic_year",1,1,1,"Technical",1
"state_water_resources_control_board_instream_flow_enhancement",1,1,1,"Group",1
"state_water_resources_control_board_regulated_facilities_geotracker_program",1,1,1,"Data_System",1
"state_water_resources_control_board_water_quality_control_plan",1,1,1,"Technical",0
"state_water_resources_control_board_water_quality_order",1,1,1,"Legal",1
"state_well_construction_standards",1,1,1,"Legal",1
"states_bureau_of_reclamation",1,1,1,"Federal_Gov",1
"statewide_agricultural_production_model",1,1,1,"Technical",0
"statewide_agricultural_water_management_requirements_agricultural",1,1,1,"District",0
"statewide_database_of_groundwater_dependent_ecosystem_indicators",1,1,1,"Technical",0
"statewide_groundwater_elevation_monitoring_contributing_areasgem",1,1,1,"Technical",0
